commande_id,client_id,produit_id,date_commande,quantite,remise_pct,canal_vente,mode_paiement,statut_commande,note_client,commentaire_client,created_at,updated_at,devise,prix_unitaire_commande
CMD00413,C0027,P016,2025-01-16,3,,Site web,Virement,Livrée,5.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,118.71
CMD00486,C0050,P034,2025-03-17,2,5.0,Application,Carte bancaire,Livrée,4.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,57.39
CMD00431,C0154,P060,2025-01-22,3,30.0,Application,PayPal,Retournée,4.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,49.18
CMD00841,C0115,P025,2025-08-23,3,5.0,Site web,Carte cadeau,Livrée,4.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,38.11
CMD00815,C0031,P056,2025-05-13,2,0.0,Site web,CB,En cours,3.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,55.55
CMD00291,C0097,P015,2026-02-24,1,0.0,Marketplace,Virement,Livrée,3.0,Très satisfait,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,93.87
CMD00017,C0105,P007,2026-01-16,1,0.0,Site web,Carte bancaire,Livrée,5.0,Emballage léger,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,75.63
CMD00159,C0011,P057,2025-04-11,1,,Application,Carte bancaire,En cours,4.0,Bon rapport qualité prix,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,79.93
CMD00244,C0160,P055,2026-01-05,2,0.0,Site web,Carte bancaire,Livrée,4.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,65.69
CMD00067,C0050,P051,2025-04-29,1,25.0,Site web,Carte bancaire,Livrée,3.0,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,69.07
CMD00986,C0014,P049,2025-04-29,2,10.0,Site web,Carte Bancaire,Livrée,2.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,31.56
CMD00360,C0060,P040,2025-09-15,1,15.0,Site web,Carte bancaire,Livrée,5.0,Produit abîmé,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,40.56
CMD01015,C0044,P046,2025-08-09,1,0.0,Application,PayPal,Livrée,4.0,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,48.28
CMD00632,C0062,P066,2025-05-15,3,0.0,Site web,Carte bancaire,Livrée,3.0,Emballage léger,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,44.77
CMD00505,C0141,P044,2025-12-29,1,5.0,Marketplace,PayPal,Livrée,4.0,Très satisfait,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,118.77
CMD00473,C0110,P062,2025-08-26,4,0.0,Application,Carte bancaire,Livrée,5.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,121.72
CMD01026,C0092,P018,2025-11-19,1,,Site web,Carte bancaire,Livrée,4.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,88.68
CMD00578,C0139,P039,2025-12-11,1,0.0,Marketplace,Carte bancaire,Livrée,4.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,75.82
CMD01037,C0062,P025,2025-09-02,4,15.0,Site web,Carte bancaire,Livrée,4.0,nan,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,33.65
CMD00522,C0084,P060,2025-04-22,2,10.0,Site web,Carte cadeau,Livrée,4.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,46.4
CMD00932,C0045,P031,2025-07-11,1,25.0,Application,Carte bancaire,Annulée,5.0,Produit abîmé,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,0.0
CMD00531,C0013,P008,2025-02-23,1,0.0,Application,Carte bancaire,Livrée,4.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,35.73
CMD00409,C0140,P026,2025-02-28,5,0.0,Application,Carte bancaire,Livrée,5.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,132.59
CMD00666,C0026,P007,2025-12-03,2,0.0,Site web,Carte bancaire,Livrée,4.0,Très satisfait,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,79.76
CMD00973,C0019,P043,2025-07-17,1,15.0,Site web,Carte cadeau,Livrée,3.0,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,0.0
CMD00433,C0040,P021,2026-02-25,1,,Application,PayPal,Livrée,4.0,Produit abîmé,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,85.15
CMD00432,C0081,P026,2026-02-25,1,15.0,Site web,Carte bancaire,En cours,5.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,120.2
CMD00485,C0123,P063,2025-02-10,1,25.0,Marketplace,Carte bancaire,Livrée,4.0,Emballage léger,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,21.65
CMD00152,C0021,P060,2025-09-25,2,20.0,Site web,Carte bancaire,Livrée,3.0,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,49.81
CMD00328,C0062,P055,2025-03-07,4,20.0,Site web,PayPal,Livrée,5.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,60.85
CMD00257,C0109,P038,2026-02-22,5,10.0,Site web,Carte cadeau,En cours,4.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,76.19
CMD00312,C0097,P063,2025-07-31,1,10.0,Site web,Carte bancaire,Livrée,3.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,22.26
CMD00854,C0002,P006,2025-07-04,1,5.0,Site web,Carte bancaire,Livrée,1.0,nan,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,39.93
CMD00305,C0152,P002,2025-12-04,3,0.0,Marketplace,Carte bancaire,Livrée,4.0,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,58.91
CMD00785,C0004,P001,2025-01-30,2,20.0,Site web,Carte bancaire,Livrée,,Bon rapport qualité prix,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,112.61
CMD00414,C0141,P036,2025-11-07,2,0.0,Site web,Carte bancaire,En cours,4.0,Bon rapport qualité prix,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,38.37
CMD00134,C0111,P003,2025-05-28,2,5.0,Application,Carte bancaire,Livrée,3.0,nan,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,58.46
CMD00032,C0028,P054,2025-08-06,1,20.0,Marketplace,Carte bancaire,En cours,3.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,37.44
CMD00766,C0134,P052,2025-06-02,1,0.0,Site web,PayPal,Livrée,2.0,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,77.38
CMD00783,C0050,P016,2025-12-14,2,15.0,Application,Carte bancaire,Annulée,5.0,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,101.93
CMD00459,C0041,P071,2025-08-03,1,0.0,Marketplace,PayPal,En cours,,Très satisfait,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,56.06
CMD00162,C0116,P065,2025-06-17,2,5.0,Marketplace,Carte bancaire,Livrée,2.0,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,87.99
CMD00340,C0002,P020,2025-10-15,2,0.0,Application,Virement,Livrée,,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,58.2
CMD00287,C0160,P049,2025-08-22,1,0.0,Boutique,Carte bancaire,Retournée,3.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,30.79
CMD00249,C0021,P049,2025-07-06,1,0.0,Application,Carte bancaire,Livrée,4.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,29.31
CMD01002,C0081,P025,2025-02-22,1,5.0,Site web,Carte bancaire,Livrée,3.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,35.78
CMD00580,C0136,P004,2025-07-13,2,0.0,Site web,Virement,Livrée,1.0,Retard livraison,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,50.29
CMD00891,C0042,P003,2025-11-26,1,10.0,Site web,PayPal,Annulée,,Très satisfait,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,57.35
CMD00849,C0062,P072,2025-09-18,1,0.0,Application,PayPal,Livrée,3.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,22.18
CMD00998,C0021,P060,2025-09-09,2,30.0,Application,Virement,Livrée,,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,49.31
CMD00002,C0049,P075,2026-01-06,1,0.0,Application,Carte bancaire,Livrée,4.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,44.49
CMD00737,C0066,P044,2025-05-28,1,15.0,Site web,Carte bancaire,Livrée,,Bon rapport qualité prix,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,116.35
CMD00208,C0108,P061,2026-01-02,3,0.0,Site web,Virement,Livrée,5.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,18.14
CMD00630,C0121,P074,2025-04-23,1,10.0,Marketplace,PayPal,Retournée,4.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,48.41
CMD00994,C0089,P048,2026-01-26,8,15.0,Application,Carte bancaire,Livrée,,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,74.44
CMD00906,C0063,P038,2025-05-23,2,0.0,Site web,Carte bancaire,Livrée,4.0,nan,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,64.85
CMD00916,C0094,P010,2026-01-29,1,20.0,Site web,Carte bancaire,Livrée,5.0,Produit abîmé,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,20.46
CMD00265,C0123,P021,2025-11-27,1,10.0,Site web,PayPal,Livrée,5.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,76.32
CMD00275,C0041,P033,2025-10-01,5,10.0,Marketplace,PayPal,Annulée,4.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,76.48
CMD00071,C0113,P034,2025-09-08,1,10.0,Site web,Carte bancaire,Livrée,3.0,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,53.16
CMD00641,C0137,P067,2025-06-21,2,5.0,Application,PayPal,Livrée,4.0,Très satisfait,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,60.76
CMD00445,C0020,P064,2025-06-25,2,,Boutique,PayPal,Livrée,4.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,32.34
CMD00902,C0141,P052,2025-04-16,5,,Site web,Carte cadeau,Livrée,4.0,Déçu,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,70.74
CMD00099,C0143,P002,2025-08-08,3,0.0,Marketplace,Carte bancaire,Livrée,5.0,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,71.09
CMD00923,C0132,P045,2025-01-17,1,5.0,Site web,Carte bancaire,Livrée,3.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,58.49
CMD00022,C0146,P057,2025-08-29,2,15.0,Boutique,Virement,Retournée,2.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,74.34
CMD00706,C0078,P067,2026-02-08,3,5.0,Marketplace,Virement,Retournée,5.0,Déçu,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,67.11
CMD00415,C0031,P010,2025-01-27,1,0.0,Marketplace,Carte bancaire,Livrée,4.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,23.31
CMD00518,C0066,P003,2025-04-01,1,0.0,Site web,Carte bancaire,Livrée,1.0,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,53.13
CMD00150,C0054,P034,2025-07-10,2,20.0,Site web,Carte bancaire,Livrée,4.0,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,59.05
CMD00826,C0009,P005,2025-10-10,2,0.0,Site web,PayPal,Livrée,,Déçu,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,18.2
CMD00648,C0052,P020,2025-09-06,2,0.0,Marketplace,Carte bancaire,Livrée,,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,49.57
CMD00355,C0125,P008,2025-05-29,1,0.0,Marketplace,Carte bancaire,Livrée,5.0,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,30.1
CMD00858,C0148,P043,2025-02-27,3,10.0,Site web,PayPal,En cours,4.0,Retard livraison,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,0.0
CMD01013,C0024,P012,2025-03-16,3,20.0,Site web,Carte bancaire,Annulée,4.0,Déçu,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,83.82
CMD00053,C0050,P070,2026-01-24,2,,Site web,Carte bancaire,Livrée,,Emballage léger,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,147.75
CMD00840,C0115,P061,2025-10-29,1,25.0,Site web,Virement,Livrée,3.0,Déçu,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,17.58
CMD00199,C0028,P069,2025-04-25,1,15.0,Marketplace,Carte cadeau,Livrée,,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,37.63
CMD00123,C0142,P062,2025-11-23,1,5.0,Site web,Carte bancaire,Livrée,4.0,Très satisfait,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,115.55
CMD00204,C0110,P010,2025-11-28,6,0.0,Site web,PayPal,Annulée,4.0,Retard livraison,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,22.05
CMD00068,C0149,P054,2025-01-14,6,5.0,Application,Carte bancaire,Livrée,4.0,Très satisfait,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,34.24
CMD00224,C0106,P004,2025-11-23,1,0.0,Boutique,Carte bancaire,Annulée,4.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,48.03
CMD00128,C0107,P004,2025-08-09,10,0.0,Site web,Carte bancaire,Livrée,4.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,53.53
CMD00656,C0068,P023,2026-02-18,8,0.0,Site web,Carte bancaire,Livrée,5.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,31.5
CMD00839,C0142,P069,2025-09-16,1,0.0,Marketplace,Carte bancaire,Retournée,4.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,39.47
CMD00966,C0155,P061,2025-03-14,1,15.0,Boutique,Carte bancaire,Livrée,3.0,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,16.55
CMD00140,C0073,P057,2025-04-04,2,15.0,Boutique,Virement,Livrée,5.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,76.13
CMD00418,C0009,P014,2025-02-11,1,10.0,Site web,Carte bancaire,En cours,,Très satisfait,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,50.21
CMD00219,C0044,P030,2025-08-05,5,0.0,Application,Carte bancaire,Livrée,,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,47.75
CMD00547,C0122,P065,2025-04-02,3,0.0,Site web,Carte bancaire,Annulée,5.0,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,77.77
CMD00843,C0124,P055,2025-03-20,1,,Site web,Carte bancaire,Livrée,4.0,Produit abîmé,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,65.23
CMD00158,C0133,P034,2026-03-29,2,20.0,Site web,Carte bancaire,Livrée,5.0,Retard livraison,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,59.08
CMD00095,C0004,P057,2025-06-11,1,10.0,Site web,Carte bancaire,Livrée,5.0,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,67.54
CMD00256,C0027,P072,2025-10-15,3,0.0,Marketplace,Carte bancaire,Livrée,1.0,Très satisfait,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,21.37
CMD01042,C0112,P068,2025-05-19,3,5.0,Site web,Carte bancaire,Annulée,5.0,Très satisfait,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,0.0
CMD00644,C0041,P013,2025-09-26,3,5.0,Site web,Carte bancaire,Livrée,5.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,93.66
CMD00739,C0087,P039,2026-03-10,5,5.0,Boutique,Carte bancaire,Livrée,4.0,Produit abîmé,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,75.2
CMD00040,C0020,P020,2025-03-25,1,15.0,Site web,Carte bancaire,Livrée,4.0,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,52.82
CMD00131,C0116,P013,2025-04-16,1,25.0,Marketplace,Carte bancaire,Livrée,4.0,nan,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,101.34
CMD00255,C0011,P022,2025-06-05,1,5.0,Site web,Carte bancaire,Livrée,5.0,Retard livraison,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,0.0
CMD00190,C0149,P004,2025-01-09,3,0.0,Site web,Carte bancaire,Livrée,3.0,Retard livraison,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,52.34
CMD01022,C0146,P074,2025-11-08,2,10.0,Marketplace,Carte cadeau,Livrée,4.0,Bon rapport qualité prix,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,42.89
CMD00590,C0012,P042,2025-01-11,5,0.0,Marketplace,PayPal,Livrée,5.0,Bon rapport qualité prix,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,35.79
CMD00403,C0076,P041,2025-07-21,8,5.0,Application,Carte bancaire,Retournée,4.0,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,4299.1
CMD00761,C0056,P005,2025-01-18,1,5.0,Marketplace,PayPal,Livrée,,Bon rapport qualité prix,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,15.65
CMD00039,C0109,P008,2025-08-27,1,10.0,Site web,Carte bancaire,Livrée,,Très satisfait,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,29.62
CMD00243,C0136,P036,2026-02-01,8,0.0,Site web,PayPal,Livrée,4.0,Très satisfait,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,37.12
CMD00885,C0099,P047,2025-05-28,1,20.0,Site web,Carte bancaire,Livrée,4.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,35.98
CMD00354,C0083,P061,2025-05-13,2,0.0,Marketplace,Virement,Livrée,1.0,Très satisfait,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,16.86
CMD00621,C0070,P075,2025-06-01,2,10.0,Application,Carte bancaire,Livrée,4.0,Très satisfait,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,47.98
CMD00651,C0026,P011,2027-02-07,1,20.0,Site web,Carte bancaire,Livrée,4.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,39.55
CMD00535,C0077,P067,2025-01-13,1,0.0,Site web,Carte cadeau,En cours,3.0,Très satisfait,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,65.8
CMD00504,C0093,P038,2025-08-19,5,0.0,Site web,PayPal,Livrée,4.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,69.75
CMD00160,C0148,P046,2025-10-02,1,0.0,Site web,PayPal,Retournée,4.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,43.67
CMD00395,C0149,P005,2026-02-26,1,10.0,Site web,Carte bancaire,Livrée,5.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,17.04
CMD00883,C0077,P050,2026-02-08,2,0.0,Site web,PayPal,Livrée,,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,49.95
CMD00538,C0141,P051,2025-12-21,5,5.0,Site web,Carte bancaire,Livrée,5.0,Bon rapport qualité prix,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,57.78
CMD00696,C0067,P051,2025-03-04,1,15.0,Application,Carte bancaire,Livrée,5.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,68.75
CMD00241,C0145,P012,2025-01-12,4,5.0,Site web,Carte bancaire,Livrée,4.0,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,79.98
CMD00014,C0076,P001,2025-02-09,1,15.0,Site web,Carte bancaire,Livrée,5.0,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,129.51
CMD00658,C0005,P014,2025-01-24,8,25.0,Application,Virement,Livrée,4.0,Emballage léger,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,54.06
CMD00476,C0036,P016,2025-11-11,1,0.0,Boutique,Carte bancaire,Livrée,2.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,104.22
CMD00974,C0026,P031,2025-02-07,2,20.0,Site web,Carte bancaire,Livrée,5.0,Très satisfait,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,0.0
CMD00941,C0108,P049,2025-09-15,2,0.0,Site web,Carte bancaire,Livrée,3.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,29.18
CMD00315,C0039,P001,2025-02-14,2,10.0,Marketplace,Carte bancaire,Livrée,,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,128.29
CMD00362,C0121,P025,2025-03-20,1,0.0,Application,PayPal,Livrée,4.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,35.27
CMD00591,C0061,P999,2025-05-22,1,,Boutique,PayPal,Livrée,3.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,42.23
CMD00321,C0063,P042,2025-08-22,1,15.0,Application,PayPal,Livrée,4.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,38.43
CMD00983,C0039,P055,2025-04-14,1,0.0,Application,Carte bancaire,Livrée,5.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,60.9
CMD00745,C0146,P047,2025-08-18,1,5.0,Marketplace,Carte bancaire,Livrée,3.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,30.19
CMD00673,C0049,P007,2025-12-10,1,0.0,Site web,Carte bancaire,En cours,5.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,84.18
CMD00565,C0125,P063,2025-11-25,1,5.0,Marketplace,Carte bancaire,Livrée,5.0,Emballage léger,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,22.63
CMD00356,C0024,P023,2026-02-18,4,10.0,Application,Carte cadeau,Livrée,4.0,Bon rapport qualité prix,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,28.45
CMD00035,C0069,P004,2026-03-16,3,0.0,Application,Carte bancaire,Livrée,3.0,Déçu,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,48.72
CMD00335,C0088,P009,2025-05-09,6,0.0,Site web,Carte bancaire,Livrée,4.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,39.89
CMD00689,C0073,P058,2025-04-30,2,0.0,Application,Carte bancaire,Livrée,5.0,Retard livraison,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,100.33
CMD00377,C0089,P047,2025-11-28,4,0.0,Application,Carte bancaire,Livrée,,Bon rapport qualité prix,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,35.72
CMD00185,C0144,P065,2025-08-31,1,10.0,Application,Carte bancaire,Livrée,3.0,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,89.98
CMD00824,C0002,P031,2025-11-02,3,10.0,Marketplace,Carte bancaire,Livrée,5.0,Retard livraison,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,0.0
CMD00424,C0045,P018,2025-05-23,1,5.0,Application,PayPal,En cours,5.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,90.13
CMD00948,C0154,P060,2025-01-30,2,0.0,Site web,Carte bancaire,Livrée,5.0,Déçu,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,51.2
CMD00326,C0130,P068,2025-08-14,5,5.0,Application,Carte bancaire,Livrée,,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,0.0
CMD00188,C0054,P047,2025-12-31,6,5.0,Site web,PayPal,Retournée,4.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,35.3
CMD00942,C0094,P066,2025-07-08,1,5.0,Marketplace,Carte bancaire,En cours,3.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,47.98
CMD00285,C0022,P067,2025-08-21,1,25.0,Marketplace,Carte bancaire,Retournée,5.0,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,65.71
CMD00392,C0008,P061,2025-09-07,2,10.0,Site web,Carte bancaire,Livrée,4.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,15.91
CMD00900,C0109,P033,2025-07-06,1,5.0,Boutique,Carte bancaire,Livrée,2.0,Emballage léger,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,72.08
CMD00161,C0123,P060,2025-07-04,3,10.0,Site web,Carte cadeau,Annulée,5.0,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,42.82
CMD00166,C0144,P021,2026-03-08,1,15.0,Application,Carte bancaire,Livrée,3.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,67.09
CMD00348,C0107,P068,2025-07-13,3,0.0,Site web,Carte bancaire,Livrée,5.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,0.0
CMD00299,C0120,P041,2025-04-02,4,0.0,Site web,Virement,Retournée,5.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,3935.18
CMD00536,C0061,P035,2025-09-04,10,10.0,Application,Carte bancaire,Annulée,4.0,Déçu,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,-9.34
CMD00230,C0004,P042,2025-03-25,4,15.0,Marketplace,Carte bancaire,Livrée,4.0,Bon rapport qualité prix,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,41.29
CMD00860,C0040,P024,2026-02-14,1,5.0,Application,Carte bancaire,Livrée,5.0,Très satisfait,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,0.0
CMD00828,C0001,P050,2025-10-19,10,5.0,Application,PayPal,Livrée,4.0,Retard livraison,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,46.92
CMD00695,C0008,P067,2025-07-08,1,,Application,Virement,Livrée,2.0,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,67.34
CMD00856,C0050,P019,2025-04-09,2,20.0,Marketplace,Carte bancaire,Retournée,3.0,Très satisfait,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,134.85
CMD00042,C0033,P067,2026-03-16,1,25.0,Site web,PayPal,Livrée,2.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,63.82
CMD00869,C0032,P042,2025-09-17,3,0.0,Application,PayPal,Livrée,4.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,36.52
CMD00749,C0058,P057,2025-06-17,1,10.0,Application,PayPal,Livrée,4.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,64.64
CMD01000,C0151,P069,2025-01-20,1,5.0,Application,Carte bancaire,Livrée,5.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,34.04
